,Id,ChargeDeviceId,ChargeDeviceName,Longitude,Latitude,Connector,ConnectorCount,HexLevel,HexId,AverageMotorVehicles,AreaConnectorCount,AreaStationCount,CentroidCoor,KNumber
20,65e4de665ae5d9854e5d5cb7,20517922e9ccaa1c2c3d30d8e47e394a,City of Bristol College - ,-2.584054,51.410854,"[{'ConnectorId': '1', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '7.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",1,7,871958769ffffff,1983.4577546296296,4.0,3.0,"[51.40758039370207, -2.5966580385478353]",0.0
21,65e4de665ae5d9854e5d5cb8,5200e134db3d4bafa200720c976027f1,City of Bristol College - ,-2.584054,51.410954,"[{'ConnectorId': '1', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '7.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",1,7,871958769ffffff,1983.4577546296296,4.0,3.0,"[51.40758039370207, -2.5966580385478353]",0.0
22,65e4de665ae5d9854e5d5cb9,ce8ff54cc28466b0b264f0c2b5893287,College Street,-2.602890,51.451965,"[{'ConnectorId': '1', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '7.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",1,7,87195876cffffff,22372.44005265568,68.0,39.0,"[51.44445504891417, -2.6075370028861404]",0.0
23,65e4de665ae5d9854e5d5cba,5734bb4825668b18cf9482687c0c2b40,Create Centre,-2.622250,51.447159,"[{'ConnectorId': '1', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '7.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",1,7,87195876cffffff,22372.44005265568,68.0,39.0,"[51.44445504891417, -2.6075370028861404]",0.0
24,65e4de665ae5d9854e5d5cbb,0109e4e4477217a485e6b95ec6d6603c,West End Car Park,-2.606060,51.454872,"[{'ConnectorId': '1', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '7.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",1,7,87195876cffffff,22372.44005265568,68.0,39.0,"[51.44445504891417, -2.6075370028861404]",0.0
25,65e4de665ae5d9854e5d5cbc,3111e81e07cbaa995b104cf34e1d2f78,Trenchard Street,-2.599840,51.455570,"[{'ConnectorId': '1', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '7.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': '2', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '22.0', 'RatedOutputVoltage': '400', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Three Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",2,7,871958392ffffff,14842.1625,58.0,29.0,"[51.463991664771164, -2.596546483834155]",0.0
26,65e4de665ae5d9854e5d5cbd,d97f2010657aba8b865b445a35ae1468,Trenchard Street,-2.599840,51.455669,"[{'ConnectorId': '1', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '7.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': '2', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '22.0', 'RatedOutputVoltage': '400', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Three Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",2,7,871958392ffffff,14842.1625,58.0,29.0,"[51.463991664771164, -2.596546483834155]",0.0
27,65e4de665ae5d9854e5d5cbe,dfc895269f44b9f0cf17eee59f364531,Long Ashton Park and Ride,-2.635970,51.435692,"[{'ConnectorId': '1', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '7.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': '2', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '22.0', 'RatedOutputVoltage': '400', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Three Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",2,7,87195876effffff,9799.402777777777,15.0,6.0,"[51.44224017060801, -2.6404008256693916]",0.0
28,65e4de665ae5d9854e5d5cbf,ca8d21df569a9d8e405d3c8cec5a00a0,Long Ashton Park and Ride,-2.635970,51.435791,"[{'ConnectorId': '1', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '7.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': '2', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '22.0', 'RatedOutputVoltage': '400', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Three Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",2,7,87195876effffff,9799.402777777777,15.0,6.0,"[51.44224017060801, -2.6404008256693916]",0.0
29,65e4de665ae5d9854e5d5cc0,50311a81ea533e1ef7c497e042778e6b,College Street,-2.603680,51.452301,"[{'ConnectorId': '1', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '7.0', 'RatedOutputVoltage': '230', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Single Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}, {'ConnectorId': '2', 'ConnectorType': 'Type 2 Mennekes (IEC62196)', 'RatedOutputkW': '22.0', 'RatedOutputVoltage': '400', 'RatedOutputCurrent': '32', 'ChargeMethod': 'Three Phase AC', 'ChargeMode': '3', 'ChargePointStatus': 'In service', 'TetheredCable': '0', 'Information': None, 'Validated': '0', 'Status': False, 'LastUpdatedAt': None}]",2,7,87195876cffffff,22372.44005265568,68.0,39.0,"[51.44445504891417, -2.6075370028861404]",0.0
