,timestamp,car_id,station_id,event_name
60,2024-04-22 07:30:49,255,2f130bae5a3948b1fb3aac9477b4dab2,arrive - charge
61,2024-04-22 07:34:12,136,c29eca2a07c0836f99fe240c05cecce7,arrive - charge
62,2024-04-22 07:35:35,377,c529a75eee4961bfc46a79304cd9569c,arrive - charge
63,2024-04-22 07:35:47,96,14dece81fc72843212ea6cc81558dd1a,arrive - charge
64,2024-04-22 07:39:12,337,0678da5f429992fbea0dd38e030a8f90,arrive - charge
65,2024-04-22 07:39:31,82,aa0c1c360585020e8fb2d9f34fa25e7b,arrive - charge
66,2024-04-22 07:40:08,154,c701a997d9bef627835b036efb4eca63,arrive - charge
67,2024-04-22 07:45:12,252,8a7a2a135d4d237e650116bc579d0d08,arrive - charge
68,2024-04-22 07:50:06,61,4175883acf83089135ff7acd62567221,arrive - charge
69,2024-04-22 07:50:33,357,50dd7100bcbd98c41b1179143a2325a4,arrive - charge
70,2024-04-22 07:54:07,189,63ba327b26344b5f629861defddc2099,arrive - queue
71,2024-04-22 07:55:15,116,1b7f860f0874f582a9118ec56a879e56,charge - finish
72,2024-04-22 07:56:57,310,b4ed71f9558ece5011c54704204713c6,charge - finish
73,2024-04-22 07:57:50,125,b88f071fefbec84cdcd534fe9ac19b17,arrive - charge
74,2024-04-22 07:58:22,18,b88f071fefbec84cdcd534fe9ac19b17,arrive - queue
75,2024-04-22 07:58:57,105,40f783e43e61163ab0d3803ff3c91636,arrive - charge
76,2024-04-22 07:59:02,133,663234dbab46dd33830eb04df2e506d1,charge - finish
77,2024-04-22 07:59:40,141,3258e47e0ee047b7a579e20b5af67ec5,charge - finish
78,2024-04-22 08:02:00,54,351345f28c627ecce65526fd115467f7,arrive - charge
79,2024-04-22 08:03:07,313,4a421463135a0f5e506740db32d16b97,arrive - charge
80,2024-04-22 08:05:32,111,963e82893dbdc1ab86670eaef29f43a2,charge - finish
81,2024-04-22 08:10:12,389,b153ea161401d7c68911515ffd65d457,arrive - charge
82,2024-04-22 08:11:15,392,6cc14668d720ff3088c3e2325745080c,charge - finish
83,2024-04-22 08:11:43,80,ae56099c8f56df643a42d951bb172afb,arrive - charge
